,Unnamed: 0,model,content,score,creationTime,nickname,productColor,productSales,productSize,userClientShow,userLevelName
30973,30973,华为平板M3,后悔买了   大家最好别买  买了就后悔了  根本不好用,1,2017-03-24 12:44:43,爱***x,,,日晖金【32G】WIFI版,来自京东Android客户端,PLUS会员
30974,30974,华为平板M3,一没有合格证，二没有保修单，三没有发票,1,2017-03-24 11:05:32,j***a,,,日晖金【64G】WIFI版,来自京东Android客户端,银牌会员
30975,30975,华为平板M3,刚刚购买后，就又是降价又是赠品的，感觉被坑了,1,2017-03-19 18:49:20,尹***5,,,皓月银【32G】WIFI版,来自微信购物,铜牌会员
30976,30976,华为平板M3,商品界面上的赠品也没有，收到货登录微信居然不能和手机登录同一个微信！都是华为的！,1,2017-03-19 14:10:01,只***哒,,,日晖金【32G】WIFI版,来自京东Android客户端,PLUS会员
30977,30977,华为平板M3,哈曼顿，连耳机都没有，怎么体验音效，差评,1,2017-03-15 21:55:27,春***哥,,,皓月银【32G】WIFI版,来自微信购物,银牌会员
30978,30978,华为平板M3,才用了3个月就充不上电了，郁闷,1,2017-03-15 16:26:11,j***t,,,日晖金【64G】LTE版,来自京东Android客户端,银牌会员
30979,30979,华为平板M3,刚买回来，没有怎么用，就出现了，大问题。无缘无故，中间出现一条光影竖线，重置平板后，也还在，又不让换,1,2017-03-15 07:50:44,小***愿,,,日晖金【32G】WIFI版,来自京东Android客户端,银牌会员
30980,30980,华为平板M3,不是第一次在京东上买东西了，但是这包装我也真是服气了，发个烂箱子就过来了，检查了一下东西没丢，也就没为难人家快递员，你们京东啊，如果评分能负数的话我绝对给你们负五星,1,2017-03-14 11:54:36,jd_132566skt,,,日晖金【64G】WIFI版,来自京东Android客户端,银牌会员
30981,30981,华为平板M3,没有耳机？,1,2017-03-09 20:37:56,jd_65e679480e788,,,日晖金【64G】WIFI版,来自京东iPhone客户端,金牌会员
30982,30982,华为平板M3,质量太差了,1,2017-03-09 18:42:52,L***B,,,皓月银【32G】LTE版,来自微信购物,银牌会员
30983,30983,华为平板M3,送的东西那，,1,2017-03-09 18:33:36,j***f,,,日晖金【64G】LTE版,来自京东Android客户端,银牌会员
30984,30984,华为平板M3,你们自己看图？我真的不懂，为什么明明没有USB接口非得写成这样，害得我才买了一个USB键盘，然后客服就是不给说法和处理方法。再说到磕碰问题，就开始推责任踢皮球！我要的是处理解决方案！拜托！拜托？华为！京东！！！,1,2017-03-09 17:53:56,我是大人哈,,,日晖金【32G】WIFI版,来自京东Android客户端,钻石会员
30985,30985,华为平板M3,差评，售后服务一点都不好！！！！！,1,2017-03-22 16:49:04,M***-,,,日晖金【32G】WIFI版,来自京东Android客户端,金牌会员
30986,30986,华为平板M3,"为什么给一星，原因很简单：18日诛仙游戏出活动，只要买就送游戏虚拟物品，我就早买2天。点背！现在很想退货，再购买一次，得礼包。
这个平板说实话玩游戏挺流畅的",1,2017-03-19 00:34:38,羞***砖,,,皓月银【32G】WIFI版,来自京东Android客户端,金牌会员
30987,30987,华为平板M3,膜有瑕疵，能贴？至于外套low死了,1,2017-03-13 20:32:53,j***z,,,皓月银【32G】WIFI版,来自京东iPhone客户端,金牌会员
30988,30988,华为平板M3,为什么800万像素的摄像头，拍出来的东西像是50万的摄像头拍出来的；拍照效果感觉很差，模糊不清晰；之前在京东买个M2的平板，刚买来排线就有问题；是华为的质量不行还是京东商城卖的产品根本没有质量把关的内容,1,2017-03-08 18:08:06,8***m,,,日晖金【32G】WIFI版,,钻石会员
30989,30989,华为平板M3,2600左右的平板没有耳机也是醉了，显示屏模糊，质量不好,1,2017-03-08 11:32:11,蓝***枫,,,日晖金【64G】LTE版,来自京东iPhone客户端,金牌会员
30990,30990,华为平板M3,home键每天失灵无数次 申请售后也不管 差评,1,2017-03-08 10:20:28,C***e,,,日晖金【64G】LTE版,来自京东iPhone客户端,PLUS会员
30991,30991,华为平板M3,太坑太假了，说白了就是一个名叫平板的大号手机，最扯的是从市场应用里下载安装的软件版本都和华为手机的一模一样，真心建议想买的朋友们，如果你只是要个外形、外形、外形平板的话还能考虑下这款机子，其他的真真不建议买。机子也用了，也贴膜了，退货也太麻烦，要不然真是不想要了。,1,2017-03-08 09:45:22,指***路,,,皓月银【32G】WIFI版,来自京东Android客户端,银牌会员
30992,30992,华为平板M3,说实话，我对店铺商品并无任何不满，只是之前不小心被中介以套现名义在此店铺消费然后吃亏上当，被套3765.吃亏上当的不止我一个还有一个高三的女学生，被骗5000希望以后不再有同样的事情发生。,1,2017-03-08 00:18:24,ljw183*****567,,,日晖金【32G】WIFI版,来自手机QQ购物,银牌会员
30993,30993,华为平板M3,垃圾 快递员还不让验货 京东垃圾,1,2017-03-07 13:47:17,j***u,,,皓月银【32G】WIFI版,来自京东iPhone客户端,银牌会员
30994,30994,华为平板M3,京东的财务太low，发票抬头上打个问号都看不出来或者说没有检查过就寄给消费者。发票上明明还有审核人，都是光吃饭不干活的。开个发票前前后后已经浪费了20天了，目前还不知道什么时候能收到正确的发票。如果需要开专票的不建议买JD的商品，流程太乱，售后处理效率太低太磨蹭了。,1,2017-03-07 10:59:47,e***n,,,日晖金【64G】LTE版,,PLUS会员
30995,30995,华为平板M3,连个视频会员也不送给个差评,1,2017-03-18 13:21:19,虚***名,,,皓月银【32G】WIFI版,来自京东Android客户端,钻石会员
30996,30996,华为平板M3,用了一个月内存就读取不了，垃圾,1,2017-03-18 08:39:12,j***4,,,日晖金【32G】WIFI版,来自京东Android客户端,金牌会员
30997,30997,华为平板M3,为什么会闪退,1,2017-03-12 16:58:22,涵***梦,,,皓月银【32G】WIFI版,来自微信购物,金牌会员
30998,30998,华为平板M3,看到这包装，我也是不想说什么了，让门卫代签的，去拿的时候看到包装破的不行，东西都看到了，如果别人顺走了，谁的责任？,1,2017-03-08 07:26:55,V***f,,,日晖金【64G】WIFI版,来自京东Android客户端,银牌会员
30999,30999,华为平板M3,包装太不好了，连个泡沫都没有,1,2017-03-08 06:38:54,旧***5,,,日晖金【32G】WIFI版,来自京东Android客户端,银牌会员
31000,31000,华为平板M3,京东就是不一样，还先给你试下耳机孔是不是能用。服务态度却是可以,1,2017-03-07 06:49:34,黑***k,,,皓月银【32G】WIFI版,来自京东iPhone客户端,银牌会员
31001,31001,华为平板M3,摄像头里面有杂物,1,2017-03-06 13:59:32,s***7,,,日晖金【32G】WIFI版,来自京东Android客户端,银牌会员
31002,31002,华为平板M3,"机子本来应该给5星的，但有两个严重的功能缺陷，给一星方便跟我一样的大屏控看到
1.没听筒，只能免提着打或者插耳机
2.没闪光灯，我晚上怎么扫共享单车
第一次用华为产品，看来产品人员能力也就这样了",1,2017-03-05 23:18:59,兔***_,,,日晖金【64G】LTE版,来自京东Android客户端,PLUS会员
31003,31003,华为平板M3,为什么自动锁屏我设置的是5分钟？但是只有十来秒它就自动锁屏了？给个解释？,1,2017-03-05 13:30:57,j***f,,,日晖金【32G】WIFI版,来自微信购物,银牌会员
31004,31004,华为平板M3,包裹拿到手时箱子角已破洞，没有这么大的箱子硬要把pad塞进去，就不能拿个大一点的箱子吗！！我不知道是在快递过程中包装破损还是因为箱子太小挤压破损，但是拿到包裹时我真是气的不要不要的！！,1,2017-03-05 11:54:54,离***w,,,皓月银【32G】WIFI版,来自微信购物,金牌会员
31005,31005,华为平板M3,我的没有耳机没有保护套，像素低，屏幕不清楚，后悔死了,1,2017-03-04 13:00:59,j***b,,,皓月银【32G】WIFI版,来自京东iPhone客户端,银牌会员
31006,31006,华为平板M3,产品拖影非常严重、这么久了还是眼睛很不适应、本来开始就了解过、有的人说没影响或者说没拖影、我就抱着试试的心态买了、果然严重拖影、本来退货、又有人说后面升级了会好、但是升级了也根本一点改善都没、对眼睛伤害很大、看视频不适应、妄称2k屏、马勒戈壁的、退也退不了了、研究人员是脑子有病吧、开始喇叭还行、觉得是唯一可以的、升级后喇叭声音也变小、现在全无亮点、可惜了*、真里马坑、华为员工拿那么高工资对得起民族品牌这几个字吗？不思进取、现在我开始怀疑真的有华为水军了。然后服务、华为客服一点都不专业、问的自己麦的平板一些小事也回答不出来、一直说抱歉什么的、表面上客客气气、但解决不了什么实际问题、有卵用、最后京东客服、我只想说去**的吧、问十句会理你一句或者根本不回、高**的逼格啊.史上第一狗币客服、吃屎吧，第一次评价骂人、第一次真的不能忍了、产品不行客服不行、最最后还是说快递小哥还是不错的、本交易唯一满意的一点就是快递小哥的责任感和职业操守,1,2017-03-05 09:36:17,搬***东,,,日晖金【32G】WIFI版,来自京东iPhone客户端,银牌会员
31007,31007,华为平板M3,什么都没送，差评,1,2017-03-04 22:14:20,b***t,,,日晖金【32G】WIFI版,来自微信购物,银牌会员
31008,31008,华为平板M3,用到百分之15的电充了三个半钟才充满，太慢了点，京东自营就不送钢化膜吗？不送皮套吗？Tmd都拆散来零卖的，别的店送的东西多呢？早知道不在这里买的，感觉不爽。,1,2017-03-03 20:58:06,l***0,,,皓月银【32G】WIFI版,来自京东Android客户端,PLUS会员
31009,31009,华为平板M3,我感觉京东卖的东西品质跟实体店有差距，这机子插sd卡不显示,1,2017-03-03 18:44:06,京***子,,,日晖金【32G】WIFI版,来自京东Android客户端,金牌会员
31010,31010,华为平板M3,为什么屏幕上连膜都没有一张，皮套更没有，真是郁闷！,1,2017-03-02 12:51:03,h***z,,,日晖金【64G】WIFI版,来自京东iPhone客户端,金牌会员
31011,31011,华为平板M3,第一次用华为的产品，真的是烂到无法形容！！反应慢、死机、卡顿、拖影、下载速度出奇的慢，同样的网、同样的资源.一个是7**而烂华为只有几十kB，垃圾产品坑骗消费者！！！！,1,2017-03-01 23:45:13,j***h,,,日晖金【128G】WIFI版,来自京东Android客户端,PLUS会员
31012,31012,华为平板M3,频繁重启，存在质量问题！！！,1,2017-03-01 21:05:18,j***x,,,日晖金【64G】WIFI版,来自京东Android客户端,钻石会员
31013,31013,华为平板M3,套装里钢化玻璃膜是坏了，包装的应纸盒没坏，里边东西坏的彻底不能用，商家什么良心,1,2017-03-03 12:36:53,迷***林,,,皓月银【32G】WIFI版,来自京东Android客户端,钻石会员
31014,31014,华为平板M3,"物流欺诈，大家当心，京东的网站自营的物流部分所谓当天23点下单第二天到是有做不到的，要求送隔天生日礼物或重要时间点到的时候，千万当心。
另外，客服没毛用，只能给你升级到专员，电话给你安慰下，消费者要的是结果，安慰有毛用啊，光阴不再来，且安慰也不到位，总归是把客户当猴耍。
物流欺诈，大家千万注意！
(和快递员关系不大，主要是京东的信息不诚信和物流承诺邀约欺诈问题，反应了，京东这块体系的不完善，及客服部门的无温度&amp;无时效&amp;不急客户之所以，敷衍应付的工作意识与管理作风，希望消费者卑微的反馈能触动京东管理层。)",1,2017-03-03 10:34:46,k***8,,,日晖金【64G】WIFI版,来自京东Android客户端,PLUS会员
31015,31015,华为平板M3,华为比起苹果真是差一大截。我拿到后下了一个王者荣耀试了一下，卡死了。用起来一点都不顺手，感觉和一个700左右的手机差不多。而且进游戏后画面动了半天声音才出来。还有平板亮度太高，晚上用起伤眼睛。他们说了划屏拖滞感也有。唯一的优点就是看视频了。总结起来，安卓平板确实不如iPad。建议大家不要节约这个几百块钱，用起来真的烦,1,2017-03-03 08:48:19,一***渣,,,日晖金【32G】WIFI版,来自京东Android客户端,铜牌会员
31016,31016,华为平板M3,今天刚打开还没用，就是物流包装太次了,1,2017-03-01 20:20:41,j***7,,,日晖金【32G】WIFI版,来自京东Android客户端,金牌会员
31017,31017,华为平板M3,首先这包装已经没法吐槽了，看了那么多评论中的客服回复都在说会向谁谁谁反应这一问题&hellip;&hellip;看来是没起作用！可能包装好坏没影响产品的运送吧。这个差评是仅仅对这个安卓大手机产品的差评。买来想体验下平板电脑的，结果发现这就类似一个大手机，也是，毕竟安卓的平板嘛！不满意是因为现在用的也是华为手机，跟手机比就是大没别的特色。浏览新闻中的照片，在这款大手机上由于被放大的缘故显得模糊起来，包括一些app。搞得现在跟在用一小一大的手机一样，好尴尬&hellip;&hellip;还有产品里边自带的这张高清膜，高清膜贴大手机不如钢化膜好帖啊，毕竟不是专业贴膜人士，贴膜辅助工具就一小抹布。不过喇叭不错。只能用来当视频播放器了。,1,2017-03-01 15:57:11,天***用,,,日晖金【32G】WIFI版,来自京东Android客户端,金牌会员
31018,31018,华为平板M3,还可以速度快,1,2017-02-26 13:24:21,P***n,,,日晖金【32G】WIFI版,来自手机QQ购物,银牌会员
31019,31019,华为平板M3,我的平板总是死机，不知什么原因？这次购物对京东很失望,1,2017-02-25 21:39:37,跳跳爱贝贝,,,皓月银【32G】WIFI版,来自京东Android客户端,金牌会员
31020,31020,华为平板M3,国产垃圾产品，高价格低用户体验度典型代表，想买的就都注意了，玩完游戏退到桌面，直接卡成PPT，我就想知道这么大一个企业，连自己的主流产品都做不好？最后一次买华为产品。,1,2017-03-03 07:14:42,兰***淼,,,皓月银【32G】WIFI版,来自京东Android客户端,PLUS会员
31021,31021,华为平板M3,一天一个波动，,1,2017-03-02 23:47:59,时***子,,,日晖金【64G】LTE版,来自微信购物,银牌会员
31022,31022,华为平板M3,一个多月就坏了，只能返厂，差评,1,2017-03-02 22:35:12,j***f,,,皓月银【32G】WIFI版,来自京东Android客户端,银牌会员
31023,31023,华为平板M3,用了一个月，没有按压，没有摔，屏幕已经花屏了，两个光点,1,2017-03-01 10:52:35,大***7,,,日晖金【32G】WIFI版,来自京东Android客户端,银牌会员
31024,31024,华为平板M3,平板买来是有两条划痕，还有就是钢化膜买过最差的，有两条伤痕，包装如图所示，一点填充都没有。最差的购物体验，大家三思而后行啊,1,2017-02-28 23:37:54,光***天,,,皓月银【32G】WIFI版,来自京东Android客户端,银牌会员
31025,31025,华为平板M3,太差太非常非常的差太差，差太差,1,2017-02-25 14:25:01,j***r,,,日晖金【32G】WIFI版,来自京东Android客户端,银牌会员
31026,31026,华为平板M3,用过两个华为手机了，第一次买华为平板。不小心屏破了，去售后服务，被告知，华为平板只换新不维修，能开机的980，不能开机的1400，哪怕坏了一颗螺丝也是这个价格。本想支持国货，但这辈子只能支持到这里了，情义已尽。,1,2017-02-25 13:27:18,j***k,,,日晖金【64G】WIFI版,来自京东Android客户端,PLUS会员
31027,31027,华为平板M3,啥东西也没有送   这就是京东,1,2017-02-25 09:24:34,夏***要,,,日晖金【32G】WIFI版,来自京东Android客户端,银牌会员
31028,31028,华为平板M3,不是正品，我用了同事在实体店买的平板，有差别，但是因为已经开了又不能退，将就用了,1,2017-02-24 19:54:12,晴***天,,,皓月银【32G】WIFI版,来自京东Android客户端,银牌会员
31029,31029,华为平板M3,玩王者荣耀fps19自行体会,1,2017-02-24 10:11:22,j***0,,,皓月银【32G】WIFI版,来自京东Android客户端,银牌会员
31030,31030,华为平板M3,电池太快没电，用久,1,2017-02-22 12:55:43,1***p,,,日晖金【32G】WIFI版,来自京东Android客户端,银牌会员
31031,31031,华为平板M3,好多软件不支持，还有闪退，安卓平板果然质量不好，刚开始反应挺快的，现在好慢！真后悔买这个平板，耗电量很高，半天充一次，本来想支持国产，结果这么不给力，太失望了！差评！,1,2017-02-22 08:43:28,琴***赫,,,日晖金【32G】WIFI版,来自京东Android客户端,金牌会员
31032,31032,华为平板M3,这个机子真让人不满意，刚到手的时候我就发觉浏览一些网页的时候图片加载速度还不如我的华为6～咨询客服让我去售后看，我晕～我还没时间去了这几天又发现看视频的时候居然打出那种像报警声音似的，总共也没用什么，没装几个软件，前天还发现一个奇妙的问题，给我孩子下了一个俄罗斯方块的小游戏，也是应用市场下的，发现玩的时候不能调音量，就是音量键怎么按都没反应，但是别的应用视频什么的又都是好的，可以调音量，我晕了去～我真想退了,1,2017-02-20 16:38:42,j***g,,,皓月银【32G】WIFI版,来自京东Android客户端,金牌会员
31033,31033,华为平板M3,我的屏幕为什么没有原厂膜,1,2017-02-20 00:15:07,j***m,,,日晖金【32G】WIFI版,来自京东Android客户端,金牌会员
31034,31034,华为平板M3,很差的东西，外观给0分，运行速度给2分，整个给2分，玩王者荣耀有点卡机。服务给1分，后悔买华为平板。,1,2017-03-02 13:18:36,j***…,,,皓月银【32G】WIFI版,来自京东Android客户端,银牌会员
31035,31035,华为平板M3,这个机器拖影比较严重 不值得够买 还是帮朋友买的 他不怎么介意 就不退了。,1,2017-02-28 21:34:37,乔***熙,,,皓月银【32G】LTE版,,钻石会员
31036,31036,华为平板M3,刚拿到手，开机，下载app，然后就各种卡顿，卡完以后自己疯狂的打字，跟死机了一样，然后只能强制锁屏甚至强制关机。再次开机还是会出现这个问题，到手了3天，平均一天出现5次这种状况，烦躁。低分不是对机器什么的，在体验店试的好好的，怎么到自己手上就变成这样了呢？一星只为能有人来重视，解决一下这个问题，并无恶意。,1,2017-02-28 14:28:42,jd_189245139,,,日晖金【64G】LTE版,来自京东iPhone客户端,银牌会员
31037,31037,华为平板M3,开始觉得还行，但一个月不到估计喇叭坏了，只要出声就是极其刺耳的茲茲声，音量控制还失效。华为不应该出现这么差的产品啊,1,2017-02-27 16:43:31,j***7,,,日晖金【32G】WIFI版,来自京东Android客户端,金牌会员
31038,31038,华为平板M3,我不明白哪来的那么多好评，还是说我运气差发了台破机，画面一点都不清晰，看电影看电视剧人物都是模糊的。,1,2017-02-23 10:40:58,j***3,,,皓月银【32G】WIFI版,来自京东Android客户端,银牌会员
31039,31039,华为平板M3,非常不满意，送货速度慢，包装又烂，而且买来只有手机充电线，其它的什么也没有，本人建议想买的人一定要先去实体店看看，不要去网上买，以免买来后悔，又不好退。本人亲自经理。,1,2017-02-22 22:04:12,j***8,,,日晖金【64G】LTE版,来自微信购物,银牌会员
31040,31040,华为平板M3,刚收到货，物流配送慢了点，,1,2017-02-22 19:02:07,道***木,,,日晖金【64G】WIFI版,来自京东iPhone客户端,PLUS会员
31041,31041,华为平板M3,卡顿！卡顿！卡顿！屏幕失灵！屏幕失灵！屏幕失灵！相当失望！刚到货就出现这样的情况！重启，恢复出厂设置也是没用！这样的系统也敢投入市场！这不是自己砸自己的牌子吗？！,1,2017-02-18 13:04:55,1***p,,,日晖金【32G】WIFI版,来自京东Android客户端,钻石会员
31042,31042,华为平板M3,没见过这样无耻的，卖前我是爹，卖后我是儿子，找他问最基本的发票，保修卡，全推给京东客服。我是真的搞不明白，我是在你这里买的东西，你的发票保修卡不给我我找你要有什么问题吗？？？发票就算了，你们要漏这点税我管不着，但是保修卡这种最起码的要给我吧，这是买任何电子产品最起码的服务吧。你们不给保修卡，我就退货，没见过这样的，就你一家有卖？？？？,1,2017-02-18 09:21:20,乔***思,,,日晖金【32G】WIFI版,来自京东Android客户端,银牌会员
31043,31043,华为平板M3,平板背面的出厂贴膜有气泡、灰尘、脏东西，明显是返厂维修的东西，有开箱视频为证。机器试用了几个小时，还不错，没大毛病。但是这事儿够恶心的，如果可以零分我肯定给！,1,2017-02-18 07:58:49,a***8,,,日晖金【32G】WIFI版,来自京东Android客户端,PLUS会员
31044,31044,华为平板M3,刚买4天就降价，呵呵哒！！！,1,2017-02-17 09:30:46,星***辰,,,皓月银【32G】WIFI版,来自京东Android客户端,银牌会员
31045,31045,华为平板M3,送货给我送到别的地方去了，太不负责任了，瞎搞,1,2017-02-17 06:38:57,j***0,,,皓月银【32G】WIFI版,来自京东Android客户端,银牌会员
31046,31046,华为平板M3,说好送东西有找各种理由就不送了。,1,2017-02-16 22:40:33,购***2,,,皓月银【32G】WIFI版,来自京东Android客户端,银牌会员
31047,31047,华为平板M3,我买平板是为了玩游戏的，远远没有达到心目中期待的效果，玩大型网游还是带不动,1,2017-02-16 19:13:47,F***_,,,日晖金【32G】WIFI版,来自京东Android客户端,银牌会员
31048,31048,华为平板M3,这款平板屏幕有严重拖影现象！！！咨询华为客服叫升级系统可解决，可是系统升级显示最新你叫我咋升级？而且华为客服说这款平板全部都有这种现象！！！后进购买者注意！！！拖影目前没有解决办法！！！一星都不想给！京东强制最低一星！！！这次是购买华为最差体验第二次！第一次是麦芒4！浏览器滑动页面卡屏！最后说明，不是黑这款平板！！！,1,2017-02-16 17:08:42,j***e,,,日晖金【32G】WIFI版,,金牌会员
31049,31049,华为平板M3,什么呀，买的时候有货，等付完款就告诉没货了，等了快10天才发货，太差劲,1,2017-02-16 13:14:54,拉***贝,,,皓月银【32G】WIFI版,来自京东iPhone客户端,金牌会员
31050,31050,华为平板M3,说好的屏幕保护膜在哪里？里面除了一个裸机啥都没有，算不算欺骗？,1,2017-02-16 08:45:22,j***1,,,日晖金【32G】WIFI版,来自京东Android客户端,银牌会员
31051,31051,华为平板M3,东西没有收到.我也没有看到&hellip;。给了钱？没有货.也不.这个东西都不知道什么时候买的.反正没有送到我手上..莫名其妙的.交易完成了.也不退钱给我,1,2017-02-14 14:18:34,壹***冬,,,皓月银【32G】WIFI版,来自京东iPhone客户端,金牌会员
31052,31052,华为平板M3,平板电脑本身很好，运行流畅，电池还给力，高速上孩子看视频5个小时后还有40%的电，网上说的那些问题都没发现，给五星，但必须差评京东的服务，拍时显示有货，拍下后显示从外地调拨，调拨了三四天都没动静，咨询客服，客服只来一句没货了，且爱理不理的，态度很恶劣。,1,2017-02-14 09:43:40,a***6,,,日晖金【32G】WIFI版,来自微信购物,金牌会员
31053,31053,华为平板M3,平板好用，高清，电池耐用。差评因为刚买两天就送保护套和膜，坑他爹。白花几十块买膜和套,1,2017-02-12 11:57:59,沙***-,,,皓月银【32G】WIFI版,来自京东Android客户端,PLUS会员
31054,31054,华为平板M3,购买一天就出现卡机，答应赠送的钢化膜没有赠送，很失望。,1,2017-02-12 11:03:46,橙***7,,,皓月银【32G】WIFI版,来自京东Android客户端,银牌会员
31055,31055,华为平板M3,用起来还行，就是才两个月，发现屏幕出现两个直径5mm左右的亮点，找客服，说一个月包换，一年内保修。屏幕硬件问题，不知道他们能怎么修！！质量还是不稳定，入手需谨慎,1,2017-02-12 08:49:48,s***l,,,皓月银【32G】WIFI版,来自京东iPhone客户端,PLUS会员
31056,31056,华为平板M3,机子还行 1分给物流的 农村都没给转邮政,1,2017-02-11 22:03:30,s***6,,,皓月银【32G】WIFI版,来自京东iPhone客户端,银牌会员
31057,31057,华为平板M3,白屏亮斑    好辣鸡啊,1,2017-02-11 15:47:06,j***u,,,皓月银【32G】LTE版,来自京东Android客户端,银牌会员
31058,31058,华为平板M3,充电按屏幕会跳动，完全控制不住。只送2样，完全没6件套,1,2017-02-12 11:02:32,j***q,,,皓月银【32G】WIFI版,来自京东iPhone客户端,金牌会员
31059,31059,华为平板M3,说送的东西都是骗人的，客服解释说送完了，大家谨慎购买，信誉度不好，质量等用一段时间再说，希望别买到假货,1,2017-02-12 10:33:08,亮***8,,,皓月银【32G】WIFI版,,钻石会员
31060,31060,华为平板M3,买的时候说有赠品可是买了什么都没有，*什么都不给还骗人~,1,2017-02-11 14:52:17,不***人,,,日晖金【64G】LTE版,来自京东Android客户端,银牌会员
31061,31061,华为平板M3,写的送皮套，钢化膜，什么都不给邮，把人当傻子！,1,2017-02-10 22:32:45,w***j,,,晖金【32G】WIFI版,来自微信购物,金牌会员
31062,31062,华为平板M3,虽然不能确定是不是官方翻新机，过年不打烊快递依然给力，下单后一天一大早就到货，外包装完好，盒子封口贴胶处有褶皱，貌似被撕过，开机后没有发现使用痕迹，电池也比较满意，最出色的地方是音质，商品给5星，快递5星，华为客服给1星，京东客服给-2分，因为增值税发票的问题，,1,2017-02-08 12:04:20,m***i,,,晖金【32G】WIFI版,来自京东Android客户端,金牌会员
31063,31063,华为平板M3,不怎么样,1,2017-02-10 15:45:33,j***r,,,晖金【32G】WIFI版,来自京东Android客户端,金牌会员
31064,31064,华为平板M3,真是醉了 第一次买屏幕里有一小条脏东西 换货很顺利 但是新的还是有个黑点 真是让人失望 第一次在京东上买这么贵的东西 估计也是最后一次了 有理有图令人信服 物流客服都好评,1,2017-02-07 17:06:42,c***y,,,皓月银【32G】WIFI版,来自京东iPhone客户端,金牌会员
31065,31065,华为平板M3,机子使用没问题，但少附件（贴膜），客服极不负责任...大过年的不想多说，差评是一定的。,1,2017-02-03 16:39:17,j***8,,,晖金【32G】WIFI版,来自京东iPhone客户端,钻石会员
31066,31066,华为平板M3,有点扯，一直用这次有点遗憾,1,2017-02-10 13:25:46,j***i,,,晖金【32G】WIFI版,来自京东Android客户端,金牌会员
31067,31067,华为平板M3,我比较倒霉，他们给我一个里面有别人照片的平板给我了,1,2017-02-10 11:54:22,Y***f,,,皓月银【32G】WIFI版,来自微信购物,金牌会员
31068,31068,华为平板M3,烂货，差评，一星给快递,1,2017-02-06 17:16:00,2***h,,,皓月银【32G】WIFI版,来自京东Android客户端,银牌会员
31069,31069,华为平板M3,sim卡槽没有？客服不理我,1,2017-02-02 19:23:54,b***P,,,日晖金【64G】LTE版,来自手机QQ购物,银牌会员
31070,31070,华为平板M3,开箱就发现坏屏，屏左下角有个明显的亮点，七天无理由退换，换货麻烦的要死，非常差的一次购物体验,1,2017-02-02 12:48:44,x***n,,,日晖金【64G】WIFI版,来自京东Android客户端,钻石会员
31071,31071,华为平板M3,卡！严重卡！垃圾！！！',1,2017-01-30 19:46:55,j***c,,,晖金【32G】WIFI版,来自京东Android客户端,钻石会员
31072,31072,华为平板M3,给人代买，反响不错，可是客服很让人不爽，办事太机械化，既然这样还不如用电脑做客服。而且把我的问题推来推去，前前后后转了不下5个客服，最终也没解决问题，说的话都特么一个样子，现在想起来我还生气呢！希望改善，不然下次再遇到绝对卸载京东。我个人没什么力量，但是这种行为会慢慢得罪所有人。,1,2017-01-30 11:54:37,星***湾,,,皓月银【32G】WIFI版,来自京东Android客户端,金牌会员
31073,31073,华为平板M3,真垃圾 连电话都不大 平板上有指纹 后膜灰尘很多 还有指纹 都有人接过了 垃圾垃圾,1,2017-01-23 21:24:24,c***d,,,晖金【32G】WIFI版,来自京东iPhone客户端,金牌会员
31074,31074,华为平板M3,先说京东送货速度，付款以后立马把赠品给我送来了，平板等好久才送来，天天催~  每天客服都说需要1周左右~~~   再说这个平板，拍照效果实在对不起这个价位，不是一般的差，照片和实际物体颜色差距很大，如果拍照满分5分的话只能打1分；音响效果可以，可以打5分；再说使用上，下载了一个蛇蛇大作战，如果没有连网的情况下，你打开了这个游戏，就会提示没有连网，&ldquo;确定&rdquo;按扭，然后因为它没有返回或者退出键，一直在一个重新连网，确定 这个按扭这里，无法退出游戏，这真的太傻了，我给这功能设计打1分！总体上，这个价位买M3，真不如去买个mini2，这款华为平板真心不好！！,1,2017-01-22 10:47:58,n***7,,,晖金【32G】WIFI版,,PLUS会员
31075,31075,华为平板M3,这个平板在购买前就听说有拖影。以为过了这么久了，华为应该注意到这个问题，应该解决了。可是拿到手就发现滑动图标就有严重的拖影。目前还没有用到过比这更严重的了。难道华为对自己的产品要求标准就是这样？以后不会考虑华为的平板了。这个本来想退货，而不是换货。可是没退过货，不知道方便吗？京东会不会有一大堆的理由来推脱，要这样那样的检查。加上看电影的时候拖影不明显。（注意看能看出来，不注意看影响算不大）我就没有退货了。可是华为这种产品都敢拿出来卖这个价。是砸自己牌子吧。一星评价只能这么多了。,1,2017-01-20 19:30:15,t***e,,,晖金【32G】WIFI版,来自京东iPhone客户端,PLUS会员
31076,31076,华为平板M3,平板还行，jd不给我这个老会员开金条那我就一直差评,1,2017-01-19 16:48:32,二***c,,,日晖金【64G】WIFI版,来自京东iPhone客户端,PLUS会员
31077,31077,华为平板M3,"昨天下单不送套和模，今天就送，害的多花*买模钱。 昨天下单不送套和模，今天就送，害的多花*买模钱。
太坑了",1,2017-02-09 22:47:17,L***i,,,皓月银【32G】WIFI版,来自京东Android客户端,金牌会员
31078,31078,华为平板M3,不怎么好，屏幕有三个白点。还是买苹果的吧,1,2017-02-08 16:49:18,我***哈,,,晖金【32G】WIFI版,来自京东Android客户端,金牌会员
